height_cm,weight_kg,age,years_active,training_hours_per_week,civilian_casualties_past_year,power_level,public_approval_rating,super_strength,flight,energy_projection,telepathy,healing_factor,shape_shifting,invisibility,telekinesis,is_good,total_powers,power_efficiency,training_intensity,casualty_rate,approval_power_ratio,bmi,experience_score,kmeans_cluster
171.1,96.1,55,14,20.3,0,87.3,49.8,0,1,1,0,0,0,1,1,0,4,5.819999999999999,0.3625,0.0,0.5639864099660249,32.82640841859034,284.2,1
187.5,80.3,60,14,22.0,0,87.4,50.8,1,0,0,0,0,0,0,1,0,2,5.826666666666667,0.36065573770491804,0.0,0.5746606334841629,22.840888888888887,308.0,1
195.1,108.5,33,3,31.0,1,76.5,67.6,1,0,0,1,0,0,0,1,0,3,19.125,0.9117647058823529,0.25,0.872258064516129,28.50461630290661,93.0,0
161.6,79.1,35,22,6.9,2,72.5,43.7,0,0,0,0,0,1,0,1,1,2,3.152173913043478,0.19166666666666668,0.08695652173913043,0.5945578231292518,30.28961621409666,151.8,1
197.4,69.4,68,22,46.7,0,34.1,73.4,1,0,0,1,0,0,1,0,1,3,1.482608695652174,0.6768115942028986,0.0,2.0911680911680914,17.81005143871341,1027.4,1
207.1,57.3,55,5,34.4,6,59.8,81.9,1,0,1,0,0,1,0,0,1,3,9.966666666666667,0.6142857142857142,1.0,1.3470394736842106,13.35962981002047,172.0,0
188.3,53.0,52,23,42.3,1,62.8,75.7,0,0,0,1,1,0,0,0,1,2,2.6166666666666667,0.7981132075471697,0.041666666666666664,1.1865203761755487,14.94772948219655,972.9,1
217.5,56.2,36,19,14.2,5,41.9,29.6,0,0,0,0,0,1,0,0,0,1,2.0949999999999998,0.38378378378378375,0.25,0.68997668997669,11.880036992997757,269.8,1
164.5,84.0,44,25,42.4,3,52.6,84.9,0,0,0,0,0,0,0,0,0,0,2.023076923076923,0.9422222222222222,0.11538461538461539,1.5839552238805972,31.04184181594775,1060.0,1
155.1,87.6,37,4,52.3,3,40.3,83.7,0,0,0,0,0,0,0,0,1,0,8.059999999999999,1.3763157894736842,0.6,2.026634382566586,36.415016455347335,209.2,0
150.0,56.3,49,19,16.8,2,69.4,81.6,0,0,0,0,1,1,1,0,0,3,3.47,0.336,0.1,1.159090909090909,25.022222222222222,319.2,1
209.9,93.4,56,11,37.7,2,82.3,72.5,0,0,1,0,1,0,1,0,1,3,6.858333333333333,0.6614035087719299,0.16666666666666666,0.8703481392557023,21.199323346651376,414.70000000000005,1
193.1,72.8,44,0,30.0,2,86.6,69.4,0,1,1,0,0,0,0,0,1,2,86.6,0.6666666666666666,2.0,0.7922374429223745,19.523911562044336,0.0,0
178.9,82.2,39,27,14.6,2,76.2,85.6,0,0,1,1,1,0,1,0,0,4,2.7214285714285715,0.365,0.07142857142857142,1.1088082901554404,25.683318434717343,394.2,1
185.6,104.2,55,7,34.9,2,55.5,100.0,1,1,1,0,0,0,0,1,1,4,6.9375,0.6232142857142857,0.25,1.7699115044247788,30.24905246730084,244.29999999999998,0
157.5,93.5,38,0,38.3,9,41.0,45.9,0,1,1,0,1,0,0,0,1,3,41.0,0.982051282051282,9.0,1.0928571428571427,37.69211388259008,0.0,0
228.9,76.0,44,4,24.0,3,43.6,86.6,0,1,0,0,0,0,1,1,0,3,8.72,0.5333333333333333,0.6,1.9417040358744393,14.505142741101713,96.0,0
182.6,66.6,58,21,41.7,3,51.0,63.3,0,1,0,1,0,0,0,0,0,2,2.3181818181818183,0.7067796610169492,0.13636363636363635,1.2173076923076922,19.97435125346552,875.7,1
182.2,47.7,25,5,13.3,4,56.7,62.4,0,0,1,0,0,0,0,0,0,1,9.450000000000001,0.5115384615384616,0.6666666666666666,1.0814558058925476,14.368837515859946,66.5,0
194.5,69.2,49,28,15.1,0,67.6,34.3,0,1,0,0,0,0,1,0,0,2,2.3310344827586205,0.302,0.0,0.5,18.292239675920722,422.8,1
189.6,76.8,42,20,31.4,0,54.8,59.3,0,0,0,1,0,1,0,0,0,2,2.6095238095238096,0.7302325581395348,0.0,1.0627240143369177,21.36409763392619,628.0,1
184.5,65.2,20,2,30.3,1,75.1,45.1,0,0,0,0,1,1,1,0,1,3,25.03333333333333,1.4428571428571428,0.3333333333333333,0.592641261498029,19.153795874002103,60.6,0
164.2,78.0,45,14,22.8,1,66.5,55.7,0,1,0,0,1,0,1,0,1,3,4.433333333333334,0.4956521739130435,0.06666666666666667,0.8251851851851852,28.929990905597734,319.2,1
189.4,81.2,61,4,38.1,4,70.2,43.0,0,1,0,0,0,0,0,0,1,1,14.040000000000001,0.614516129032258,0.8,0.6039325842696629,22.635812084847498,152.4,0
217.6,76.6,29,27,35.3,1,87.1,56.0,0,1,0,1,0,0,0,0,1,2,3.1107142857142853,1.1766666666666665,0.03571428571428571,0.6356413166855847,16.17748432093425,953.0999999999999,1
206.9,70.2,47,23,38.6,2,52.3,56.9,0,1,0,0,0,1,0,1,1,3,2.1791666666666667,0.8041666666666667,0.08333333333333333,1.0675422138836774,16.398953363665946,887.8000000000001,1
211.9,82.5,45,13,28.8,1,76.3,66.9,0,1,1,1,0,1,0,0,1,4,5.45,0.6260869565217392,0.07142857142857142,0.8654592496765848,18.373505983415736,374.40000000000003,1
169.8,86.6,47,17,36.0,0,69.8,32.7,0,1,0,1,0,1,0,0,1,3,3.8777777777777778,0.75,0.0,0.46186440677966106,30.03602936177946,612.0,1
160.2,63.6,40,15,25.5,2,65.0,36.1,0,1,1,0,0,0,1,0,0,3,4.0625,0.6219512195121951,0.125,0.546969696969697,24.78175688628915,382.5,1
177.5,101.2,26,5,50.5,4,83.3,72.2,1,0,0,1,1,0,0,0,1,3,13.883333333333333,1.8703703703703705,0.6666666666666666,0.8564650059311981,32.12061098988296,252.5,0
181.1,78.5,47,24,21.9,0,83.2,49.1,0,1,0,0,0,0,0,1,0,2,3.3280000000000003,0.45625,0.0,0.5831353919239904,23.93496276055189,525.5999999999999,1
201.9,80.3,40,23,51.1,2,55.8,86.5,1,1,0,0,0,0,0,0,0,2,2.3249999999999997,1.2463414634146341,0.08333333333333333,1.522887323943662,19.698942267380144,1175.3,1
150.0,90.6,21,13,30.3,2,67.3,69.5,1,1,0,0,0,0,0,0,1,2,4.807142857142857,1.3772727272727272,0.14285714285714285,1.0175695461200587,40.266666666666666,393.90000000000003,1
210.6,83.5,61,26,16.2,0,74.2,77.1,0,0,0,1,0,0,1,0,1,2,2.7481481481481485,0.26129032258064516,0.0,1.0252659574468084,18.826506639105563,421.2,1
176.8,94.3,54,23,43.7,0,65.9,93.2,0,0,1,0,0,1,0,0,1,2,2.7458333333333336,0.7945454545454546,0.0,1.3931240657698056,30.16804528981798,1005.1,1
171.5,84.3,40,7,31.3,8,78.8,58.8,0,0,1,0,1,0,1,0,1,3,9.85,0.7634146341463415,1.0,0.7368421052631579,28.661527084803097,219.1,0
159.8,70.8,49,28,38.5,1,74.2,53.5,0,1,1,0,0,1,0,1,1,4,2.5586206896551724,0.77,0.034482758620689655,0.711436170212766,27.72552048007443,1078.0,1
150.0,85.4,48,6,42.2,1,97.5,82.4,0,0,0,0,0,0,0,0,1,0,13.928571428571429,0.8612244897959185,0.14285714285714285,0.8365482233502539,37.955555555555556,253.20000000000002,0
196.5,62.8,43,7,33.4,0,47.0,75.2,0,0,0,0,1,1,0,0,1,2,5.875,0.759090909090909,0.0,1.5666666666666667,16.264268464023722,233.79999999999998,0
181.5,81.6,52,12,24.1,2,68.2,61.3,0,0,0,0,0,1,0,0,1,1,5.246153846153846,0.4547169811320755,0.15384615384615385,0.8858381502890172,24.77062131457323,289.20000000000005,1
154.2,79.5,35,5,39.8,2,56.4,92.8,0,1,0,0,1,1,0,0,1,3,9.4,1.1055555555555554,0.3333333333333333,1.6167247386759582,33.43477317345204,199.0,0
154.1,76.9,55,17,30.0,2,79.1,60.8,1,1,0,0,0,1,0,0,1,3,4.394444444444444,0.5357142857142857,0.1111111111111111,0.7590511860174781,32.38329695651753,510.0,1
173.3,78.1,40,1,36.9,0,45.7,65.7,0,1,0,0,0,1,1,0,1,3,22.85,0.8999999999999999,0.0,1.4068522483940042,26.004823378635884,36.9,0
213.4,51.8,40,7,8.5,4,75.2,65.4,1,0,0,0,1,0,0,0,0,2,9.4,0.2073170731707317,0.5,0.8582677165354331,11.374725623172468,59.5,0
174.8,71.8,23,10,34.5,1,60.5,46.3,1,0,0,1,1,0,1,0,1,4,5.5,1.4375,0.09090909090909091,0.7528455284552845,23.49857830328482,345.0,1
150.0,81.4,39,0,23.6,1,59.0,66.6,1,0,0,1,0,0,0,0,0,2,59.0,0.5900000000000001,1.0,1.1099999999999999,36.17777777777778,0.0,0
175.1,82.4,37,21,46.5,1,48.3,92.9,1,0,0,0,0,1,0,0,1,2,2.1954545454545453,1.2236842105263157,0.045454545454545456,1.8843813387423938,26.875398931702897,976.5,1
174.5,64.6,45,28,36.2,1,63.0,73.9,0,1,0,0,1,1,0,0,1,3,2.1724137931034484,0.7869565217391304,0.034482758620689655,1.1546875,21.214932553919915,1013.6000000000001,1
150.0,99.0,27,5,32.4,4,86.3,65.6,0,0,1,1,0,0,0,0,1,2,14.383333333333333,1.157142857142857,0.6666666666666666,0.7514318442153494,44.0,162.0,0
178.9,67.0,25,15,34.9,5,69.6,61.8,0,0,0,1,0,0,1,0,1,2,4.35,1.3423076923076922,0.3125,0.8753541076487252,20.934091668200267,523.5,1
175.4,94.5,70,26,20.0,1,79.4,71.6,0,0,0,0,1,0,0,0,0,1,2.940740740740741,0.28169014084507044,0.037037037037037035,0.8905472636815919,30.716563801390926,520.0,1
193.9,86.4,58,19,46.2,4,95.0,80.0,1,0,0,0,0,1,0,1,0,3,4.75,0.7830508474576272,0.2,0.8333333333333334,22.980428600952038,877.8000000000001,1
217.0,70.3,56,11,49.9,3,74.0,77.2,1,1,0,0,1,0,0,1,1,4,6.166666666666667,0.875438596491228,0.25,1.0293333333333334,14.929176665463272,548.9,1
202.5,106.6,26,10,33.9,5,61.6,58.4,0,0,1,0,1,0,0,1,1,3,5.6000000000000005,1.2555555555555555,0.45454545454545453,0.9329073482428114,25.996037189452824,339.0,1
174.6,62.1,55,28,45.9,1,77.0,71.5,0,1,1,0,0,0,1,1,1,4,2.6551724137931036,0.8196428571428571,0.034482758620689655,0.9166666666666666,20.370567187444646,1285.2,1
157.9,93.8,34,26,24.3,2,61.8,74.6,0,0,0,1,1,0,0,1,1,3,2.2888888888888888,0.6942857142857143,0.07407407407407407,1.1878980891719746,37.621714066149245,631.8000000000001,1
231.5,95.0,44,28,22.0,1,62.4,44.9,0,0,0,0,0,0,1,1,1,2,2.1517241379310343,0.4888888888888889,0.034482758620689655,0.7082018927444795,17.726443655565873,616.0,1
181.2,69.9,29,9,30.4,3,47.2,68.4,0,0,1,0,0,0,0,1,0,2,4.720000000000001,1.0133333333333332,0.3,1.4190871369294606,21.28927093840914,273.59999999999997,1
180.3,100.9,44,2,34.3,0,83.9,21.8,0,0,0,1,0,1,1,1,1,4,27.96666666666667,0.7622222222222221,0.0,0.25677267373380447,31.038427665236554,68.6,0
179.5,76.2,37,12,26.1,2,64.2,74.7,1,1,1,1,1,0,1,0,1,6,4.938461538461539,0.6868421052631579,0.15384615384615385,1.1457055214723926,23.649723388241867,313.20000000000005,1
184.0,84.3,58,26,35.4,1,72.7,78.2,0,0,0,1,1,0,0,0,0,2,2.6925925925925926,0.6,0.037037037037037035,1.0610583446404342,24.899574669187142,920.4,1
177.1,83.9,41,2,33.1,1,54.5,80.0,1,0,0,1,0,1,0,1,1,4,18.166666666666668,0.7880952380952382,0.3333333333333333,1.4414414414414414,26.750064802749364,66.2,0
168.5,78.0,65,14,20.0,2,76.5,57.1,0,0,1,0,0,1,1,0,1,3,5.1,0.30303030303030304,0.13333333333333333,0.7367741935483871,27.472285570886417,280.0,1
169.1,92.2,28,15,35.2,4,58.6,71.2,1,0,0,1,1,1,0,1,1,5,3.6625,1.213793103448276,0.25,1.1946308724832215,32.24361343894225,528.0,1
179.3,91.9,61,28,38.6,2,67.9,93.5,0,1,0,1,0,0,1,0,1,3,2.341379310344828,0.6225806451612903,0.06896551724137931,1.3570391872278664,28.58610155562516,1080.8,1
169.1,53.8,50,12,31.7,4,83.2,93.3,1,0,0,0,0,1,0,0,1,2,6.4,0.6215686274509804,0.3076923076923077,1.1080760095011877,18.814603069578016,380.4,1
165.7,99.6,34,16,41.5,1,81.9,64.4,0,0,0,0,0,0,0,1,1,1,4.81764705882353,1.1857142857142857,0.058823529411764705,0.7768395657418576,36.27557637556731,664.0,1
182.1,55.1,42,2,17.8,1,69.7,67.8,0,1,1,0,1,1,1,1,1,6,23.233333333333334,0.41395348837209306,0.3333333333333333,0.9589816124469589,16.616199860013793,35.6,0
174.9,95.5,44,19,34.7,1,43.5,87.2,0,0,0,1,1,0,0,0,1,2,2.175,0.7711111111111112,0.05,1.9595505617977529,31.219342523915483,659.3000000000001,1
210.1,96.9,39,10,18.3,0,100.0,35.0,1,0,0,0,1,0,0,1,0,3,9.090909090909092,0.4575,0.0,0.3465346534653465,21.951877587812607,183.0,0
150.0,63.6,41,26,18.9,2,96.2,58.5,0,0,1,0,0,0,0,1,0,2,3.562962962962963,0.44999999999999996,0.07407407407407407,0.6018518518518519,28.266666666666666,491.4,1
201.8,73.8,38,20,23.7,2,80.8,91.7,0,0,0,0,1,0,0,0,1,1,3.8476190476190473,0.6076923076923076,0.09523809523809523,1.1210268948655258,18.12233014858346,474.0,1
204.9,63.4,62,18,20.6,2,58.7,84.5,0,1,0,0,0,1,1,0,1,3,3.0894736842105264,0.326984126984127,0.10526315789473684,1.4154103852596314,15.100987256815156,370.8,1
150.0,76.8,44,21,24.5,3,68.3,72.4,0,0,1,0,1,0,1,0,1,3,3.1045454545454545,0.5444444444444444,0.13636363636363635,1.044733044733045,34.13333333333333,514.5,1
173.1,75.4,47,10,27.9,2,61.8,34.9,1,1,1,0,0,0,1,0,1,4,5.618181818181818,0.5812499999999999,0.18181818181818182,0.5557324840764332,25.163857091985918,279.0,1
172.6,91.7,38,29,38.4,0,89.0,64.0,0,0,0,1,0,0,0,0,0,1,2.966666666666667,0.9846153846153846,0.0,0.7111111111111111,30.78135636687349,1113.6,1
151.8,99.7,39,27,26.8,0,73.9,53.2,0,1,0,0,0,0,0,0,1,1,2.6392857142857147,0.67,0.0,0.7102803738317757,43.26648509497796,723.6,1
164.4,100.9,55,15,14.1,2,58.2,71.6,1,0,1,0,0,1,1,0,1,4,3.6375,0.2517857142857143,0.125,1.2094594594594592,37.33254006310642,211.5,1
157.8,71.6,34,20,41.4,1,62.9,48.8,1,0,1,0,1,1,0,1,1,5,2.9952380952380953,1.1828571428571428,0.047619047619047616,0.7636932707355242,28.754050064174535,828.0,1
215.0,76.9,31,2,21.6,0,86.8,44.5,1,0,1,0,1,1,0,0,1,4,28.933333333333334,0.675,0.0,0.5068337129840547,16.63601946998378,43.2,0
198.7,54.7,47,21,29.4,1,94.0,23.7,0,0,0,0,0,0,1,0,0,1,4.2727272727272725,0.6124999999999999,0.045454545454545456,0.24947368421052632,13.854523451250442,617.4,1
205.4,67.9,35,5,34.5,2,92.9,89.4,0,1,0,0,1,0,0,0,0,2,15.483333333333334,0.9583333333333334,0.3333333333333333,0.952076677316294,16.09418153857531,172.5,0
194.4,94.5,41,13,32.0,1,81.4,57.0,0,1,0,0,0,0,0,1,1,2,5.814285714285715,0.7619047619047619,0.07142857142857142,0.6917475728155339,25.005715592135346,416.0,1
157.4,104.2,49,23,40.9,3,66.2,68.1,1,0,1,0,1,0,0,1,0,4,2.7583333333333333,0.818,0.125,1.013392857142857,42.05893417332801,940.6999999999999,1
169.5,61.5,51,17,34.8,2,21.4,65.0,0,0,1,0,1,0,0,0,1,2,1.1888888888888889,0.6692307692307692,0.1111111111111111,2.9017857142857144,21.40600934555042,591.5999999999999,1
189.8,71.1,50,16,21.4,1,74.5,43.7,0,0,0,0,1,1,0,1,0,3,4.382352941176471,0.41960784313725485,0.058823529411764705,0.5788079470198676,19.736820190073068,342.4,1
155.6,79.6,29,3,51.8,3,70.0,39.8,0,1,0,0,0,0,1,1,0,3,17.5,1.7266666666666666,0.75,0.5605633802816901,32.87712875278381,155.39999999999998,0
194.3,84.2,41,22,31.9,2,72.1,44.9,0,1,0,0,0,0,0,1,1,2,3.134782608695652,0.7595238095238095,0.08695652173913043,0.6142270861833106,22.303164638941695,701.8,1
175.2,67.9,55,14,28.5,2,70.8,50.5,1,0,1,0,1,0,0,1,1,4,4.72,0.5089285714285714,0.13333333333333333,0.7033426183844012,22.120837764016603,399.0,1
172.5,86.4,48,10,39.6,2,50.1,72.3,0,1,0,1,0,0,1,0,1,3,4.554545454545455,0.8081632653061225,0.18181818181818182,1.4148727984344422,29.035916824196594,396.0,1
194.2,72.9,33,25,32.5,0,78.4,49.1,0,1,0,1,1,1,0,0,1,4,3.0153846153846158,0.9558823529411765,0.0,0.6183879093198992,19.32987640545967,812.5,1
188.9,79.8,39,2,34.0,2,79.5,99.9,1,0,0,0,1,0,0,0,1,2,26.5,0.85,0.6666666666666666,1.2409937888198759,22.363458892851845,68.0,0
172.8,88.2,18,2,54.9,1,80.2,85.5,0,1,0,0,0,0,0,0,1,1,26.733333333333334,2.889473684210526,0.3333333333333333,1.0529556650246306,29.53800154320987,109.8,0
203.2,80.1,43,15,27.2,6,84.2,81.2,0,0,0,0,1,0,1,0,0,2,5.2625,0.6181818181818182,0.375,0.9530516431924883,19.399257548515095,408.0,1
158.4,73.5,56,4,26.8,3,79.1,62.6,1,0,1,0,1,1,0,1,0,5,15.819999999999999,0.47017543859649125,0.6,0.7815230961298377,29.293885827976734,107.2,0
192.3,78.4,36,20,31.2,2,63.8,95.3,1,0,1,1,0,1,0,0,1,4,3.038095238095238,0.8432432432432432,0.09523809523809523,1.470679012345679,21.201056050562354,624.0,1
191.9,78.7,41,28,40.7,1,68.9,60.6,0,0,0,1,0,0,0,1,0,2,2.3758620689655174,0.9690476190476192,0.034482758620689655,0.8669527896995708,21.370996977375256,1139.6000000000001,1
173.8,74.4,49,9,14.9,0,71.4,64.4,0,0,0,1,1,0,0,0,0,2,7.140000000000001,0.298,0.0,0.8895027624309393,24.63050925564217,134.1,0
186.5,76.1,30,18,10.3,1,71.6,68.4,0,0,1,1,0,0,0,0,0,2,3.7684210526315787,0.33225806451612905,0.05263157894736842,0.9421487603305787,21.87897562693615,185.4,1
155.0,104.0,39,24,24.1,1,85.0,79.0,1,1,0,1,0,0,0,0,0,3,3.4,0.6025,0.04,0.9186046511627907,43.2882414151925,578.4000000000001,1
198.5,88.4,44,3,13.7,1,79.7,77.7,1,0,0,0,1,1,0,0,0,3,19.925,0.3044444444444444,0.25,0.9628252788104089,22.435267021553337,41.099999999999994,0
176.3,75.6,40,28,25.8,1,100.0,55.5,0,0,1,0,0,1,0,1,0,3,3.4482758620689653,0.6292682926829268,0.034482758620689655,0.5495049504950495,24.323001741539787,722.4,1
169.5,90.5,48,28,35.0,0,100.0,54.3,0,1,1,1,1,1,0,1,0,6,3.4482758620689653,0.7142857142857143,0.0,0.5376237623762375,31.499899931257122,980.0,1
201.0,75.0,53,18,21.1,8,71.2,77.8,0,0,1,0,0,0,0,0,0,1,3.7473684210526317,0.3907407407407408,0.42105263157894735,1.077562326869806,18.56389693324423,379.8,1
165.9,97.6,40,10,15.7,0,12.5,79.3,0,0,0,0,0,1,0,1,1,2,1.1363636363636365,0.3829268292682927,0.0,5.874074074074074,35.461495392367276,157.0,1
151.8,85.5,38,1,30.7,5,88.6,57.1,0,1,0,0,1,0,1,1,1,4,44.3,0.7871794871794872,2.5,0.6372767857142858,37.10415722788982,30.7,0
150.0,78.4,35,9,38.6,5,61.9,33.3,1,1,0,1,0,1,1,0,0,5,6.1899999999999995,1.0722222222222222,0.5,0.5294117647058824,34.84444444444445,347.40000000000003,1
192.1,86.7,51,28,13.1,1,58.0,60.9,0,0,0,0,1,0,1,0,1,2,2.0,0.2519230769230769,0.034482758620689655,1.0322033898305085,23.494400501213875,366.8,1
154.4,56.4,41,10,38.2,3,64.0,77.5,0,0,1,0,1,0,0,0,1,2,5.818181818181818,0.9095238095238096,0.2727272727272727,1.1923076923076923,23.658353244382397,382.0,1
215.1,63.1,50,24,38.2,1,63.3,100.0,0,1,0,1,1,0,0,0,1,3,2.532,0.7490196078431373,0.04,1.5552099533437014,13.637932558586376,916.8000000000001,1
150.0,62.1,38,19,39.5,2,79.2,41.0,0,0,1,1,0,0,0,1,1,3,3.96,1.0128205128205128,0.1,0.5112219451371571,27.6,750.5,1
213.9,82.1,41,15,42.2,1,46.6,56.5,0,0,0,1,0,0,0,0,0,1,2.9125,1.0047619047619047,0.0625,1.1869747899159664,17.944096162870316,633.0,1
184.2,106.0,35,18,52.0,1,53.8,57.2,0,0,0,0,1,1,0,0,1,2,2.831578947368421,1.4444444444444444,0.05263157894736842,1.0437956204379564,31.241121332262885,936.0,1
178.1,113.5,45,22,26.4,2,75.1,92.1,0,0,1,0,0,0,0,0,1,1,3.2652173913043474,0.5739130434782609,0.08695652173913043,1.2102496714848883,35.78228105578852,580.8,1
169.1,89.6,41,23,31.1,1,79.3,64.3,0,1,0,1,0,0,0,1,1,3,3.3041666666666667,0.7404761904761905,0.041666666666666664,0.800747198007472,31.334357528516545,715.3000000000001,1
188.0,87.5,30,10,25.8,2,79.6,46.9,0,1,0,0,0,0,0,1,0,2,7.236363636363635,0.832258064516129,0.18181818181818182,0.5818858560794045,24.75667722951562,258.0,0
179.2,53.0,40,13,30.0,1,58.2,76.2,1,1,0,0,0,0,0,0,1,2,4.1571428571428575,0.7317073170731707,0.07142857142857142,1.287162162162162,16.50440449617347,390.0,1
202.1,71.9,37,1,45.3,1,55.3,56.9,0,1,0,0,1,1,0,0,1,3,27.65,1.1921052631578946,0.5,1.0106571936056838,17.603388076850663,45.3,0
182.3,68.2,53,22,16.5,0,62.4,40.5,0,0,0,0,1,0,0,0,1,1,2.7130434782608694,0.3055555555555556,0.0,0.638801261829653,20.521591452426165,363.0,1
183.0,70.7,45,27,21.4,0,73.6,47.1,1,0,0,0,1,0,0,1,1,3,2.6285714285714286,0.4652173913043478,0.0,0.6313672922252012,21.111409716623367,577.8,1
172.7,77.5,36,4,43.8,1,92.3,99.7,0,1,0,0,0,1,1,0,1,3,18.46,1.1837837837837837,0.2,1.0685959271168275,25.98465932770478,175.2,0
178.9,72.9,59,26,40.2,0,39.3,72.7,1,0,1,0,1,1,0,1,1,5,1.4555555555555555,0.67,0.0,1.8039702233250623,22.777541531519397,1045.2,1
186.2,50.3,43,4,26.4,0,66.7,67.2,0,0,0,1,0,0,0,1,0,2,13.34,0.6,0.0,0.9926144756277696,14.508036240670728,105.6,0
150.0,91.2,36,18,38.5,3,50.0,60.0,1,1,0,0,0,1,1,0,1,4,2.6315789473684212,1.0405405405405406,0.15789473684210525,1.1764705882352942,40.53333333333333,693.0,1
153.0,63.9,49,20,33.4,0,45.2,70.8,1,0,0,0,0,0,0,0,0,1,2.1523809523809527,0.6679999999999999,0.0,1.5324675324675323,27.297193387158785,668.0,1
194.9,83.6,49,11,45.0,2,84.5,70.6,1,0,0,0,1,1,0,0,1,3,7.041666666666667,0.9,0.16666666666666666,0.8257309941520468,22.008102456667597,495.0,1
183.4,111.1,45,17,30.7,1,78.2,70.8,0,1,0,0,1,0,0,0,1,2,4.344444444444445,0.6673913043478261,0.05555555555555555,0.8939393939393939,33.030518891316206,521.9,1
176.3,66.2,18,3,40.3,4,76.7,67.3,0,1,0,1,1,1,0,0,1,4,19.175,2.121052631578947,1.0,0.8661518661518661,21.298713165210767,120.89999999999999,0
180.4,45.0,47,21,56.4,1,83.8,82.4,0,0,0,0,1,0,0,0,1,1,3.809090909090909,1.175,0.045454545454545456,0.9716981132075473,13.827365647169877,1184.3999999999999,1
187.0,75.7,65,16,36.0,1,62.8,65.5,0,1,1,1,1,0,0,0,1,4,3.6941176470588233,0.5454545454545454,0.058823529411764705,1.0266457680250785,21.647745145700476,576.0,1
169.2,96.5,35,9,30.5,1,63.5,45.4,1,0,1,0,0,0,0,0,0,2,6.35,0.8472222222222222,0.1,0.703875968992248,33.70750409380258,274.5,1
164.4,109.4,36,19,37.2,1,100.0,52.8,0,0,1,0,1,0,1,1,0,4,5.0,1.0054054054054056,0.05,0.5227722772277228,40.47750131718377,706.8000000000001,1
183.9,61.6,40,5,26.3,2,66.3,25.4,0,1,0,0,0,1,0,0,1,2,11.049999999999999,0.6414634146341464,0.3333333333333333,0.3774145616641902,18.2144999838849,131.5,0
160.4,87.5,47,24,53.9,0,81.0,100.0,0,1,0,0,0,0,0,0,1,1,3.24,1.1229166666666666,0.0,1.2195121951219512,34.0094278020659,1293.6,1
188.2,73.0,53,13,31.8,12,70.1,82.3,0,0,1,0,0,0,0,1,0,2,5.007142857142857,0.5888888888888889,0.8571428571428571,1.157524613220816,20.61026718811584,413.40000000000003,1
150.0,78.4,24,10,27.3,1,42.3,48.4,1,0,0,0,0,0,0,0,0,1,3.8454545454545452,1.092,0.09090909090909091,1.117782909930716,34.84444444444445,273.0,1
200.6,119.7,48,10,21.6,1,39.3,59.4,1,0,1,0,0,0,1,1,0,4,3.5727272727272723,0.44081632653061226,0.09090909090909091,1.4739454094292805,29.746254755176157,216.0,1
189.5,57.5,55,28,41.0,2,61.3,52.3,0,0,0,1,0,1,0,1,1,3,2.113793103448276,0.7321428571428571,0.06896551724137931,0.8394863563402889,16.012141380246586,1148.0,1
185.1,83.8,42,17,38.7,1,85.8,95.9,0,0,0,1,0,0,1,0,1,2,4.766666666666667,0.9,0.05555555555555555,1.1048387096774195,24.4585767151431,657.9000000000001,1
199.7,87.0,50,26,25.0,4,81.8,36.6,0,0,1,0,1,0,0,0,0,2,3.0296296296296297,0.49019607843137253,0.14814814814814814,0.4420289855072464,21.815397106676542,650.0,1
213.3,96.3,62,22,35.8,1,83.7,67.3,0,0,1,0,1,1,1,0,0,4,3.639130434782609,0.5682539682539682,0.043478260869565216,0.7945690672963399,21.16628191509354,787.5999999999999,1
200.3,81.5,57,21,14.9,3,55.2,62.8,1,0,1,0,0,1,0,0,0,3,2.5090909090909093,0.25689655172413794,0.13636363636363635,1.1174377224199288,20.314012256702313,312.90000000000003,1
150.0,84.6,30,17,31.8,0,94.2,81.5,1,0,1,1,0,0,0,0,1,3,5.233333333333333,1.0258064516129033,0.0,0.8560924369747899,37.599999999999994,540.6,1
154.4,74.1,55,23,34.5,4,55.5,62.9,0,1,0,0,0,0,1,1,1,3,2.3125,0.6160714285714286,0.16666666666666666,1.1132743362831858,31.083049209374742,793.5,1
167.5,84.0,44,22,47.1,3,73.2,29.8,0,0,0,0,0,1,1,0,0,2,3.182608695652174,1.0466666666666666,0.13043478260869565,0.40161725067385445,29.93985297393629,1036.2,1
180.5,74.9,39,10,22.3,0,69.8,60.0,0,0,1,0,0,1,0,0,0,2,6.345454545454545,0.5575,0.0,0.8474576271186441,22.989387742574106,223.0,1
190.4,89.3,43,20,17.2,0,67.4,45.6,0,1,0,0,1,1,1,1,0,5,3.2095238095238097,0.3909090909090909,0.0,0.6666666666666666,24.633014970694155,344.0,1
165.5,74.5,40,11,21.0,1,90.1,66.6,0,1,0,0,0,1,0,1,0,3,7.508333333333333,0.5121951219512195,0.08333333333333333,0.7310647639956092,27.199459661740946,231.0,0
183.7,85.7,48,4,16.6,7,59.4,93.7,0,0,0,0,0,1,0,0,1,1,11.879999999999999,0.33877551020408164,1.4,1.5513245033112584,25.39583573487459,66.4,0
164.9,79.6,47,22,43.4,1,49.8,30.2,0,0,0,1,0,1,0,0,1,2,2.1652173913043478,0.9041666666666667,0.043478260869565216,0.594488188976378,29.27330491567192,954.8,1
